,census_tract,population,female_population,median_household_income,0_to_9_years_old,10_to_19_years_old,20_to_29_years_old,30_to_39_years_old,40_to_49_years_old,50_to_59_years_old,60_to_69_years_old,70_to_79_years_old,80_years_old_and_older,total_households,households_whose_annual_income_less_than_10000_dollars,households_whose_annual_income_between_10000_and_50000_dollars,households_whose_annual_income_between_50000_and_200000_dollars,households_whose_annual_income_greater_than_200000_dollars,total_workforce,workforce_in_labor,healthcare_worker,commuting_by_car_or_truck_or_van,commuting_by_public_transportation_except_taxicabs,commuting_by_walk,commuting_by_taxicab_or_motorcycle_or_bicycle_or_other_means,commuting_time_less_than_20_minutes,commuting_time_between_20_and_60_minutes,commuting_time_over_60_minutes,white,black_or_african_american,american_indian_and_alaska_native,asian,non_hispanic_white,hispanic_or_latino,no_schooling_completed,high_schooling_graduate,bachelor's_degree,occupied_housing_units,owner_occupied_housing_units,no_health_insurance_covered
1076,48113013400,1965,1020,,207.0,295.0,76.0,188.0,334.0,358.0,281.0,103.0,123.0,766.0,6.0,126.0,331.0,303.0,1566.0,1019.0,137.0,828.0,0.0,0.0,0.0,384.0,437.0,7.0,1753.0,21.0,21.0,117.0,1667.0,105.0,5.0,43.0,635.0,3923.0,3923.0,24.0
1077,48257050205,7499,3831,,1226.0,1259.0,1023.0,1244.0,1123.0,810.0,383.0,311.0,120.0,2310.0,37.0,611.0,1563.0,99.0,5424.0,4025.0,644.0,3337.0,72.0,31.0,87.0,891.0,2124.0,512.0,6434.0,700.0,0.0,55.0,5608.0,974.0,45.0,1184.0,852.0,4001.0,4001.0,1059.0
1078,48397040506,7713,3794,,920.0,1340.0,459.0,765.0,1023.0,1561.0,1005.0,498.0,142.0,2519.0,17.0,288.0,1365.0,849.0,5899.0,3721.0,559.0,3158.0,0.0,17.0,95.0,931.0,1996.0,343.0,7258.0,62.0,0.0,132.0,6853.0,424.0,11.0,870.0,1743.0,4003.0,4003.0,421.0
1079,48121021626,2475,1169,,278.0,479.0,60.0,171.0,610.0,473.0,250.0,77.0,77.0,828.0,15.0,50.0,340.0,423.0,1923.0,1285.0,156.0,990.0,0.0,0.0,29.0,307.0,648.0,64.0,2147.0,55.0,0.0,247.0,2008.0,147.0,0.0,129.0,905.0,2005.0,2005.0,107.0
1080,48121020700,2999,1406,,181.0,181.0,1374.0,467.0,125.0,224.0,159.0,101.0,187.0,1506.0,396.0,723.0,366.0,21.0,2723.0,1977.0,160.0,1254.0,100.0,337.0,46.0,1063.0,622.0,52.0,2204.0,202.0,10.0,386.0,1906.0,367.0,41.0,254.0,453.0,5903.0,5851.0,577.0
1081,48113018127,3204,1651,,628.0,465.0,474.0,431.0,375.0,336.0,249.0,202.0,44.0,929.0,32.0,488.0,405.0,4.0,2232.0,1502.0,178.0,1381.0,6.0,12.0,7.0,459.0,801.0,146.0,1860.0,342.0,8.0,96.0,957.0,1708.0,88.0,612.0,233.0,3940.0,3934.0,812.0
1082,48121021502,4513,2210,,736.0,664.0,537.0,859.0,457.0,544.0,404.0,231.0,81.0,1611.0,100.0,780.0,713.0,18.0,3412.0,2292.0,149.0,1986.0,9.0,90.0,10.0,956.0,1005.0,134.0,3706.0,353.0,0.0,37.0,2037.0,1848.0,41.0,709.0,436.0,5966.0,5956.0,1398.0
1083,48121021519,12923,6219,,1889.0,1788.0,2018.0,2083.0,2255.0,1671.0,665.0,484.0,70.0,4573.0,119.0,1249.0,2984.0,221.0,9692.0,7923.0,458.0,6274.0,194.0,83.0,27.0,1837.0,4264.0,477.0,9946.0,1674.0,17.0,793.0,7403.0,2713.0,110.0,1755.0,2060.0,7963.0,7966.0,1285.0
1084,48113007102,5208,2725,,684.0,439.0,841.0,1007.0,641.0,698.0,455.0,219.0,224.0,2415.0,168.0,1225.0,929.0,93.0,4194.0,3001.0,363.0,2437.0,39.0,22.0,20.0,1452.0,1032.0,34.0,2602.0,1773.0,0.0,176.0,1809.0,1383.0,58.0,783.0,1045.0,9807.0,9778.0,952.0
1085,48113015206,4377,2370,,759.0,838.0,556.0,594.0,562.0,493.0,275.0,204.0,96.0,1293.0,52.0,436.0,796.0,9.0,3088.0,2307.0,150.0,1806.0,24.0,0.0,114.0,549.0,1292.0,103.0,3021.0,114.0,0.0,51.0,1709.0,2465.0,103.0,552.0,282.0,5894.0,5886.0,1388.0
1086,48085030509,2610,1253,,397.0,350.0,235.0,521.0,412.0,350.0,188.0,89.0,68.0,886.0,0.0,109.0,706.0,71.0,1937.0,1484.0,93.0,1233.0,15.0,0.0,38.0,496.0,660.0,130.0,1694.0,166.0,3.0,501.0,1527.0,197.0,19.0,224.0,735.0,4003.0,4004.0,220.0
1087,48121021743,3913,2014,,628.0,499.0,799.0,441.0,470.0,441.0,325.0,242.0,68.0,1349.0,52.0,722.0,575.0,0.0,2984.0,2205.0,74.0,1890.0,13.0,0.0,63.0,837.0,1129.0,0.0,2468.0,231.0,6.0,258.0,1050.0,2270.0,34.0,632.0,217.0,5957.0,5948.0,1027.0
1088,48113002000,5418,2294,,534.0,482.0,970.0,962.0,844.0,1047.0,435.0,113.0,31.0,2634.0,281.0,1397.0,858.0,98.0,4696.0,3470.0,442.0,2720.0,342.0,31.0,44.0,1153.0,1565.0,419.0,3739.0,916.0,14.0,51.0,1018.0,3346.0,251.0,816.0,623.0,9801.0,5879.0,2101.0
1089,48439110808,2656,1300,,355.0,398.0,223.0,300.0,387.0,402.0,383.0,180.0,28.0,911.0,36.0,87.0,504.0,284.0,1994.0,1287.0,195.0,1125.0,0.0,11.0,6.0,379.0,700.0,63.0,2403.0,145.0,6.0,50.0,2170.0,248.0,0.0,189.0,629.0,4004.0,4005.0,148.0
1090,48439110704,4389,2258,,644.0,510.0,443.0,652.0,537.0,570.0,436.0,280.0,317.0,1728.0,132.0,1071.0,514.0,11.0,3399.0,1819.0,63.0,1491.0,28.0,13.0,37.0,845.0,595.0,129.0,3747.0,332.0,0.0,60.0,2924.0,1031.0,65.0,1103.0,192.0,5890.0,5873.0,1026.0
1091,48139060101,7460,3763,,1184.0,1130.0,1081.0,682.0,1224.0,898.0,643.0,462.0,156.0,2448.0,240.0,921.0,1185.0,102.0,5620.0,3485.0,316.0,2998.0,8.0,18.0,22.0,694.0,2080.0,272.0,5897.0,610.0,74.0,15.0,3677.0,2992.0,104.0,1508.0,461.0,9912.0,9903.0,1713.0
1092,48439105406,5244,2897,,266.0,262.0,1565.0,841.0,411.0,458.0,749.0,233.0,459.0,3016.0,189.0,937.0,1642.0,248.0,4754.0,3316.0,683.0,3011.0,12.0,14.0,38.0,1400.0,1474.0,201.0,4645.0,199.0,11.0,183.0,4211.0,589.0,26.0,501.0,1455.0,9960.0,3977.0,437.0
1093,48113013616,6450,3140,,431.0,270.0,2108.0,1579.0,780.0,724.0,286.0,187.0,85.0,3897.0,136.0,1316.0,2236.0,209.0,5843.0,5199.0,375.0,4171.0,222.0,236.0,60.0,2303.0,2270.0,116.0,3911.0,605.0,40.0,630.0,3205.0,1748.0,14.0,596.0,1921.0,5990.0,3986.0,1383.0
1094,48113007601,2001,1037,,184.0,211.0,160.0,159.0,400.0,330.0,267.0,203.0,87.0,747.0,28.0,137.0,305.0,277.0,1699.0,933.0,102.0,753.0,8.0,6.0,10.0,285.0,440.0,52.0,1745.0,70.0,0.0,151.0,1445.0,300.0,0.0,168.0,560.0,3928.0,3927.0,100.0
1095,48439122300,4010,1957,,93.0,1064.0,1950.0,214.0,301.0,171.0,27.0,132.0,58.0,1181.0,306.0,699.0,163.0,13.0,3852.0,2196.0,83.0,1130.0,0.0,615.0,20.0,1010.0,718.0,37.0,2057.0,648.0,18.0,1091.0,1337.0,835.0,0.0,301.0,273.0,5937.0,0.0,725.0
1096,48439121702,2349,1070,,265.0,203.0,701.0,332.0,234.0,123.0,348.0,75.0,68.0,1223.0,207.0,614.0,394.0,8.0,1988.0,1475.0,76.0,1253.0,0.0,56.0,6.0,478.0,750.0,87.0,1753.0,446.0,0.0,21.0,992.0,842.0,0.0,313.0,257.0,3973.0,1968.0,562.0
1097,48497150601,7905,4106,,849.0,1067.0,1002.0,692.0,1140.0,1307.0,1050.0,629.0,169.0,3064.0,110.0,1183.0,1757.0,14.0,6408.0,3734.0,361.0,3329.0,4.0,0.0,34.0,1045.0,1659.0,663.0,7732.0,0.0,45.0,16.0,7124.0,642.0,31.0,1715.0,908.0,7967.0,7981.0,1331.0
1098,48085030525,6416,3456,,763.0,1477.0,383.0,530.0,1457.0,931.0,601.0,241.0,33.0,2103.0,52.0,283.0,1338.0,430.0,4725.0,3222.0,318.0,2647.0,0.0,23.0,26.0,858.0,1491.0,347.0,5850.0,296.0,14.0,161.0,5461.0,410.0,24.0,328.0,1657.0,4000.0,4002.0,153.0
1099,48113013721,6088,3012,,424.0,757.0,452.0,501.0,1135.0,1182.0,1015.0,403.0,219.0,2386.0,32.0,335.0,1684.0,335.0,5213.0,3902.0,330.0,3268.0,35.0,11.0,11.0,1120.0,2161.0,44.0,4834.0,292.0,12.0,706.0,4255.0,823.0,98.0,608.0,1536.0,5959.0,5962.0,746.0
1100,48439113919,7876,4138,,953.0,1589.0,823.0,1024.0,1117.0,1447.0,541.0,259.0,123.0,2364.0,26.0,312.0,1867.0,159.0,5937.0,4397.0,588.0,3591.0,22.0,0.0,26.0,892.0,2303.0,444.0,6401.0,427.0,16.0,614.0,5562.0,1172.0,66.0,811.0,1968.0,11974.0,11974.0,382.0
1101,48113007825,5373,2678,,868.0,527.0,658.0,881.0,792.0,811.0,562.0,223.0,51.0,2158.0,172.0,915.0,741.0,330.0,4151.0,3116.0,336.0,2320.0,197.0,22.0,29.0,708.0,1592.0,268.0,3477.0,1509.0,0.0,172.0,2216.0,1476.0,63.0,736.0,1027.0,9900.0,5928.0,1319.0
1102,48439121704,3657,1609,,636.0,486.0,754.0,393.0,497.0,416.0,277.0,129.0,69.0,1119.0,33.0,765.0,314.0,7.0,2723.0,1778.0,98.0,1414.0,0.0,40.0,25.0,492.0,842.0,145.0,2702.0,650.0,0.0,51.0,1159.0,1778.0,103.0,763.0,202.0,3939.0,3915.0,1226.0
1103,48113013715,2599,1299,,350.0,560.0,308.0,276.0,459.0,339.0,173.0,106.0,28.0,652.0,0.0,227.0,416.0,9.0,2006.0,1438.0,102.0,1279.0,13.0,0.0,0.0,595.0,623.0,74.0,2040.0,52.0,0.0,142.0,502.0,1877.0,94.0,424.0,75.0,3941.0,3945.0,573.0
1104,48113017703,5177,2557,,817.0,1078.0,924.0,533.0,805.0,478.0,267.0,150.0,125.0,1613.0,257.0,969.0,387.0,0.0,3763.0,2399.0,260.0,2021.0,0.0,82.0,47.0,632.0,1197.0,321.0,3318.0,1562.0,53.0,117.0,1708.0,1813.0,63.0,813.0,189.0,7853.0,7840.0,1615.0
1105,48113007201,8488,3893,,1662.0,1410.0,1550.0,1810.0,952.0,533.0,255.0,284.0,32.0,2468.0,160.0,1669.0,639.0,0.0,5779.0,4243.0,58.0,3156.0,325.0,0.0,352.0,1552.0,1999.0,282.0,7374.0,336.0,135.0,0.0,2160.0,6041.0,294.0,722.0,217.0,9835.0,0.0,4096.0
1106,48113011701,6439,3339,,1261.0,1006.0,903.0,1113.0,763.0,672.0,446.0,230.0,45.0,1772.0,237.0,1045.0,490.0,0.0,4709.0,2749.0,223.0,2275.0,133.0,11.0,11.0,589.0,1658.0,183.0,4099.0,1834.0,0.0,0.0,421.0,4262.0,67.0,1223.0,86.0,7858.0,7865.0,2043.0
1107,48113010902,7274,4333,,1555.0,738.0,1631.0,968.0,954.0,621.0,541.0,134.0,132.0,2784.0,513.0,1569.0,702.0,0.0,5270.0,3299.0,651.0,2238.0,347.0,80.0,90.0,947.0,1461.0,347.0,793.0,6276.0,0.0,0.0,79.0,870.0,95.0,1165.0,505.0,5961.0,2001.0,1465.0
1108,48113012207,7782,3846,,1476.0,1269.0,1157.0,1584.0,845.0,545.0,661.0,147.0,98.0,2632.0,251.0,1521.0,860.0,0.0,5490.0,3164.0,224.0,2260.0,192.0,110.0,149.0,660.0,1855.0,196.0,3302.0,3802.0,46.0,154.0,454.0,3281.0,169.0,1286.0,318.0,5953.0,3977.0,2408.0
1109,48121020105,8347,4164,,1807.0,1294.0,823.0,1625.0,1406.0,608.0,530.0,203.0,51.0,2483.0,168.0,207.0,1992.0,116.0,5540.0,4471.0,492.0,3605.0,0.0,96.0,166.0,544.0,2266.0,1057.0,6157.0,1184.0,0.0,61.0,5500.0,1140.0,37.0,962.0,1433.0,6017.0,2008.0,1287.0
1110,48113019205,3690,1949,,455.0,409.0,200.0,474.0,515.0,563.0,530.0,294.0,250.0,1434.0,50.0,195.0,1056.0,133.0,2937.0,1907.0,184.0,1575.0,54.0,37.0,13.0,692.0,907.0,80.0,3405.0,33.0,3.0,174.0,3347.0,116.0,0.0,271.0,1250.0,5911.0,5910.0,92.0
1111,48231961502,5017,2550,,702.0,769.0,406.0,673.0,672.0,665.0,716.0,315.0,99.0,1500.0,76.0,431.0,922.0,71.0,3769.0,2268.0,196.0,1945.0,0.0,45.0,19.0,440.0,1078.0,491.0,4464.0,133.0,54.0,34.0,4015.0,691.0,54.0,1255.0,430.0,3997.0,4000.0,723.0
1112,48113009303,4037,2148,,652.0,540.0,714.0,438.0,598.0,471.0,309.0,222.0,93.0,1089.0,95.0,591.0,396.0,7.0,3020.0,1765.0,80.0,1674.0,50.0,0.0,0.0,231.0,1229.0,264.0,3315.0,319.0,0.0,0.0,227.0,3491.0,90.0,664.0,38.0,5881.0,5885.0,1503.0
1113,48439113815,6237,3219,,1013.0,1096.0,326.0,399.0,1325.0,1067.0,607.0,253.0,151.0,1802.0,0.0,74.0,1025.0,703.0,4467.0,3013.0,366.0,2282.0,27.0,14.0,46.0,646.0,1561.0,162.0,5605.0,83.0,0.0,315.0,5160.0,601.0,16.0,379.0,1581.0,4004.0,4005.0,111.0
1114,48121021622,5082,2526,,455.0,824.0,570.0,435.0,966.0,1105.0,398.0,220.0,109.0,1700.0,36.0,217.0,1199.0,248.0,4146.0,2902.0,193.0,2518.0,83.0,21.0,9.0,479.0,1981.0,171.0,3093.0,237.0,19.0,1439.0,2703.0,524.0,104.0,605.0,1206.0,3986.0,3987.0,496.0
1115,48085031652,7400,3838,,866.0,893.0,899.0,1218.0,1290.0,1215.0,460.0,169.0,390.0,3428.0,138.0,1041.0,2001.0,248.0,6029.0,4272.0,313.0,3642.0,123.0,35.0,27.0,1587.0,2123.0,117.0,4058.0,570.0,50.0,2496.0,3686.0,415.0,17.0,508.0,1924.0,7979.0,3989.0,583.0
1116,48113006401,2698,1309,,375.0,529.0,439.0,310.0,478.0,296.0,167.0,70.0,34.0,700.0,35.0,327.0,338.0,0.0,1950.0,1367.0,56.0,1106.0,37.0,0.0,103.0,539.0,635.0,72.0,2061.0,22.0,0.0,16.0,140.0,2525.0,68.0,395.0,79.0,3905.0,3905.0,929.0
1117,48439103500,5615,2764,,951.0,998.0,1090.0,695.0,777.0,578.0,306.0,135.0,85.0,1540.0,280.0,825.0,417.0,18.0,4123.0,2411.0,136.0,1874.0,11.0,73.0,70.0,664.0,1167.0,197.0,3058.0,849.0,53.0,38.0,652.0,4106.0,20.0,718.0,92.0,7838.0,7798.0,2500.0
1118,48113005400,5778,2990,,933.0,902.0,675.0,926.0,647.0,730.0,591.0,236.0,138.0,1652.0,234.0,894.0,498.0,26.0,4457.0,2143.0,211.0,1752.0,61.0,1.0,0.0,598.0,1124.0,92.0,4030.0,1492.0,7.0,0.0,438.0,3841.0,101.0,1091.0,306.0,7804.0,7792.0,2338.0
1119,48439113207,4324,2178,,483.0,659.0,295.0,626.0,554.0,885.0,535.0,194.0,93.0,1560.0,61.0,226.0,1214.0,59.0,3420.0,2575.0,267.0,2197.0,21.0,10.0,39.0,517.0,1524.0,226.0,3993.0,79.0,41.0,96.0,3798.0,287.0,10.0,778.0,698.0,3973.0,3975.0,292.0
1120,48439105007,5199,2933,,617.0,369.0,1439.0,868.0,877.0,462.0,365.0,131.0,71.0,2568.0,52.0,883.0,1597.0,36.0,4363.0,3556.0,382.0,3177.0,0.0,0.0,0.0,942.0,1997.0,238.0,3855.0,811.0,31.0,147.0,3109.0,1091.0,32.0,645.0,1184.0,3995.0,2000.0,838.0
1121,48113010804,5087,2760,,1366.0,720.0,939.0,430.0,483.0,430.0,358.0,245.0,116.0,1497.0,253.0,982.0,262.0,0.0,3271.0,2036.0,86.0,1570.0,72.0,21.0,110.0,577.0,1095.0,101.0,2845.0,1515.0,15.0,0.0,145.0,3275.0,26.0,673.0,37.0,3966.0,1953.0,1253.0
1122,48121021625,7439,3768,,1369.0,896.0,706.0,1730.0,1146.0,718.0,510.0,268.0,96.0,2634.0,44.0,458.0,1382.0,750.0,5483.0,4021.0,533.0,3410.0,38.0,1.0,43.0,1148.0,2083.0,261.0,4347.0,509.0,32.0,2355.0,3728.0,645.0,30.0,302.0,1971.0,2011.0,4016.0,448.0
1123,48085031004,5877,3034,,684.0,1147.0,490.0,910.0,722.0,1021.0,450.0,388.0,65.0,2203.0,124.0,829.0,1191.0,59.0,4500.0,2941.0,225.0,2436.0,28.0,36.0,38.0,622.0,1582.0,334.0,5171.0,505.0,6.0,10.0,3740.0,1587.0,29.0,1539.0,381.0,5957.0,5955.0,1286.0
1124,48439106510,8755,4498,,1632.0,1061.0,1087.0,1934.0,1304.0,1080.0,409.0,196.0,52.0,2861.0,39.0,473.0,2271.0,78.0,6461.0,5168.0,557.0,4399.0,68.0,0.0,52.0,1134.0,3034.0,351.0,5604.0,1186.0,0.0,944.0,4489.0,1583.0,21.0,1001.0,1462.0,5995.0,5994.0,1298.0
1125,48439121608,5410,2549,,725.0,577.0,560.0,786.0,746.0,773.0,616.0,382.0,245.0,2074.0,136.0,515.0,1345.0,78.0,4273.0,2846.0,226.0,2559.0,0.0,10.0,6.0,885.0,1587.0,103.0,4647.0,189.0,16.0,207.0,4158.0,631.0,86.0,809.0,1029.0,5933.0,7908.0,610.0
1126,48231961100,6778,3300,,789.0,884.0,732.0,767.0,986.0,1168.0,855.0,466.0,131.0,2376.0,116.0,623.0,1538.0,99.0,5331.0,3356.0,380.0,2964.0,0.0,1.0,35.0,1771.0,883.0,346.0,6239.0,188.0,0.0,26.0,6012.0,552.0,89.0,1160.0,869.0,5969.0,5971.0,920.0
1127,48113016623,6288,3412,,1123.0,1156.0,833.0,1140.0,646.0,812.0,394.0,141.0,43.0,1867.0,44.0,581.0,1223.0,19.0,4318.0,3089.0,440.0,2646.0,43.0,0.0,41.0,568.0,1877.0,285.0,2028.0,3624.0,83.0,111.0,695.0,1537.0,61.0,805.0,512.0,4004.0,4006.0,611.0
1128,48439113212,4343,2186,,516.0,397.0,774.0,316.0,337.0,770.0,614.0,334.0,285.0,1740.0,42.0,555.0,916.0,227.0,3573.0,2268.0,236.0,1985.0,16.0,8.0,14.0,710.0,1131.0,182.0,3803.0,111.0,30.0,31.0,3116.0,1002.0,0.0,679.0,717.0,5923.0,5917.0,659.0
1129,48439110204,6784,3520,,1069.0,1016.0,879.0,1010.0,1116.0,792.0,438.0,397.0,67.0,2192.0,34.0,1006.0,1135.0,17.0,5096.0,3643.0,489.0,3050.0,34.0,101.0,14.0,1248.0,1758.0,193.0,5094.0,359.0,8.0,656.0,2569.0,3112.0,174.0,1520.0,349.0,9846.0,9847.0,1240.0
1130,48439113633,4453,2232,,459.0,798.0,404.0,419.0,718.0,865.0,609.0,139.0,42.0,1515.0,13.0,146.0,903.0,453.0,3447.0,2452.0,244.0,2111.0,10.0,17.0,45.0,788.0,1304.0,91.0,3588.0,77.0,18.0,543.0,3249.0,485.0,0.0,266.0,1104.0,5974.0,5976.0,291.0
1131,48121020900,5110,2534,,347.0,1866.0,1916.0,325.0,299.0,212.0,95.0,16.0,34.0,1249.0,353.0,711.0,185.0,0.0,4604.0,2744.0,138.0,1364.0,87.0,589.0,86.0,1276.0,765.0,85.0,3359.0,840.0,38.0,363.0,2038.0,1627.0,17.0,273.0,215.0,3958.0,3989.0,1415.0
1132,48113010500,2856,1451,,507.0,496.0,503.0,299.0,342.0,255.0,183.0,168.0,103.0,778.0,31.0,561.0,186.0,0.0,2036.0,1127.0,72.0,823.0,33.0,0.0,77.0,439.0,425.0,69.0,1502.0,956.0,0.0,0.0,275.0,1625.0,70.0,580.0,49.0,3950.0,3961.0,830.0
1133,48085031805,5517,2888,,758.0,515.0,527.0,396.0,605.0,1059.0,891.0,539.0,227.0,2119.0,87.0,326.0,1397.0,309.0,4504.0,2922.0,271.0,2275.0,71.0,9.0,34.0,812.0,1405.0,172.0,4657.0,10.0,18.0,692.0,4255.0,457.0,0.0,381.0,1440.0,5933.0,5930.0,490.0
1134,48085031410,8914,4320,,1292.0,1304.0,839.0,1400.0,1259.0,1722.0,745.0,241.0,112.0,2999.0,28.0,700.0,1963.0,308.0,6983.0,5320.0,669.0,4474.0,145.0,0.0,83.0,1774.0,2632.0,296.0,6449.0,1150.0,55.0,770.0,5826.0,970.0,43.0,1020.0,1674.0,9974.0,9974.0,1072.0
1135,48439113220,7736,3996,,1500.0,1226.0,1680.0,1272.0,766.0,552.0,317.0,190.0,233.0,2668.0,154.0,1559.0,920.0,35.0,5369.0,4094.0,696.0,3650.0,0.0,123.0,69.0,1971.0,1641.0,230.0,4865.0,973.0,0.0,500.0,3088.0,2769.0,13.0,911.0,603.0,5938.0,3949.0,2341.0
1136,48439113612,4468,2343,,348.0,488.0,265.0,432.0,554.0,651.0,821.0,700.0,209.0,1820.0,52.0,367.0,1111.0,290.0,3795.0,2275.0,222.0,1960.0,8.0,23.0,43.0,855.0,1048.0,131.0,4208.0,30.0,0.0,176.0,3970.0,256.0,0.0,784.0,960.0,7936.0,7937.0,122.0
1137,48121021742,6132,3167,,1216.0,980.0,732.0,1060.0,659.0,875.0,175.0,284.0,151.0,2010.0,66.0,583.0,1255.0,106.0,4311.0,3050.0,267.0,2576.0,36.0,1.0,89.0,974.0,1481.0,247.0,4367.0,240.0,53.0,533.0,3160.0,2074.0,164.0,722.0,699.0,5961.0,5957.0,915.0
1138,48113006700,7617,3642,,1201.0,1314.0,1187.0,1193.0,1137.0,714.0,544.0,255.0,72.0,2207.0,243.0,1216.0,718.0,30.0,5623.0,3784.0,242.0,3014.0,99.0,0.0,278.0,860.0,2249.0,282.0,6305.0,113.0,11.0,10.0,570.0,6924.0,291.0,1091.0,221.0,7829.0,7795.0,3091.0
1139,48085030802,5331,2694,,681.0,838.0,1177.0,577.0,661.0,482.0,401.0,191.0,323.0,2033.0,177.0,1118.0,710.0,28.0,4143.0,2827.0,166.0,2566.0,0.0,19.0,0.0,1347.0,1065.0,173.0,4110.0,685.0,40.0,96.0,2085.0,2165.0,99.0,912.0,548.0,5945.0,5891.0,1780.0
1140,48085032009,6950,3482,,801.0,977.0,529.0,932.0,1095.0,956.0,1166.0,357.0,137.0,2583.0,121.0,245.0,1553.0,664.0,5458.0,3636.0,755.0,3066.0,47.0,0.0,32.0,1151.0,1833.0,161.0,4190.0,601.0,40.0,1621.0,3766.0,547.0,15.0,450.0,2010.0,5974.0,3989.0,228.0
1141,48121021406,7723,4173,,1026.0,1497.0,660.0,1315.0,1378.0,846.0,489.0,319.0,193.0,2298.0,18.0,397.0,1707.0,176.0,5876.0,4390.0,490.0,3747.0,16.0,0.0,61.0,1522.0,1991.0,311.0,6276.0,555.0,81.0,306.0,4822.0,1838.0,25.0,609.0,1322.0,6010.0,6012.0,882.0
1142,48085030408,7095,4009,,1091.0,955.0,1032.0,879.0,1373.0,722.0,568.0,267.0,208.0,2735.0,89.0,894.0,1696.0,56.0,5397.0,3878.0,397.0,3170.0,20.0,100.0,48.0,1452.0,1652.0,234.0,5376.0,224.0,146.0,458.0,3648.0,2458.0,73.0,661.0,1322.0,11967.0,9913.0,1640.0
1143,48439113518,5704,2856,,663.0,707.0,1619.0,830.0,806.0,634.0,272.0,157.0,16.0,2829.0,179.0,1194.0,1426.0,30.0,4581.0,3828.0,320.0,3273.0,67.0,0.0,22.0,1681.0,1590.0,91.0,3516.0,1011.0,24.0,765.0,2609.0,1188.0,20.0,703.0,1189.0,5980.0,2008.0,1150.0
1144,48113016001,5041,2474,,976.0,788.0,552.0,747.0,599.0,629.0,365.0,328.0,57.0,1288.0,72.0,632.0,576.0,8.0,3513.0,2121.0,85.0,1696.0,32.0,28.0,151.0,703.0,1078.0,126.0,4182.0,234.0,45.0,0.0,1383.0,3407.0,245.0,979.0,58.0,7826.0,7835.0,1442.0
1145,48439113509,4370,2226,,682.0,493.0,840.0,583.0,569.0,657.0,367.0,135.0,44.0,1436.0,111.0,615.0,710.0,0.0,3368.0,2457.0,210.0,2203.0,0.0,23.0,29.0,939.0,1296.0,20.0,3003.0,182.0,9.0,344.0,1995.0,1769.0,49.0,720.0,463.0,7850.0,3926.0,1132.0
1146,48113013712,2634,1315,,371.0,512.0,414.0,383.0,392.0,238.0,217.0,64.0,43.0,678.0,8.0,274.0,371.0,25.0,1991.0,1443.0,37.0,1238.0,37.0,0.0,11.0,724.0,508.0,54.0,1907.0,0.0,0.0,8.0,873.0,1667.0,8.0,476.0,172.0,3927.0,3927.0,577.0
1147,48085031621,5992,3426,,726.0,483.0,846.0,957.0,526.0,1155.0,439.0,651.0,209.0,2544.0,157.0,757.0,1491.0,139.0,4950.0,3468.0,323.0,2765.0,37.0,116.0,49.0,1114.0,1736.0,117.0,4423.0,592.0,26.0,740.0,4073.0,540.0,0.0,641.0,1574.0,9927.0,9928.0,396.0
1148,48121021726,3436,1683,,561.0,396.0,417.0,454.0,609.0,575.0,297.0,74.0,53.0,1094.0,0.0,101.0,892.0,101.0,2639.0,2042.0,123.0,1548.0,7.0,0.0,27.0,563.0,963.0,56.0,3052.0,69.0,35.0,54.0,2776.0,329.0,9.0,315.0,985.0,3988.0,3988.0,178.0
1149,48085031311,11323,5593,,1821.0,1566.0,1324.0,2088.0,1858.0,1306.0,614.0,458.0,288.0,3708.0,51.0,913.0,2549.0,195.0,8412.0,6248.0,708.0,5232.0,39.0,9.0,67.0,1405.0,3367.0,575.0,8840.0,738.0,55.0,594.0,7612.0,1975.0,35.0,1644.0,2089.0,6005.0,6008.0,1088.0
